metric,value
test_pixel_accuracy,0.8191497395833529
test_macro_dice_fg,0.33989113009940214
test_macro_iou_fg,0.21344107280995744
test_macro_dice_thoracic,0.30698429193122884
test_macro_dice_lumbar,0.41886754170301793
roi_fallback_count,0.0
